"dfe5a76b","2025-10-27T15:30:01.108173+00:00","WIFUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"4aecc66e","2025-10-27T15:30:01.276896+00:00","AVAXUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"75f58cf7","2025-10-27T15:30:22.097509+00:00","XLMUSDT","Pullback Engine","EMA20 retest, RSI=47.6, OFI=4.6, OBI=-0.27","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"6532ebf0","2025-10-27T15:31:05.966876+00:00","XLMUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"188b481e","2025-10-27T15:31:06.425663+00:00","BCHUSDT","Pullback Engine","EMA20 retest, RSI=50.7, OFI=52.0, OBI=0.38","long","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=DOWN, p_up=0.00","None","None","None"
"e1fcab42","2025-10-27T15:31:32.716820+00:00","APEUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"20da8622","2025-10-27T15:31:33.397009+00:00","BTCUSDT","Pullback Engine","EMA20 retest, RSI=48.1, OFI=34.9, OBI=0.34","long","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=DOWN, p_up=0.00","None","None","None"
"2ab92000","2025-10-27T15:31:55.483597+00:00","INJUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"6ea8de89","2025-10-27T15:32:20.853209+00:00","ENJUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"eab5d578","2025-10-27T15:32:21.383235+00:00","ONEUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"c02d3dac","2025-10-27T15:32:21.428276+00:00","ARBUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"f305e8b7","2025-10-27T15:33:02.786513+00:00","ANKRUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"d914b36b","2025-10-27T15:45:00.209714+00:00","BCHUSDT","Pullback Engine","EMA20 retest, RSI=52.5, OFI=-28.3, OBI=0.11","long","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=DOWN, p_up=0.00","None","None","None"
"a7d502da","2025-10-27T15:45:00.348840+00:00","ETHUSDT","Pullback Engine","EMA20 retest, RSI=49.3, OFI=60.2, OBI=-0.21","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"8085fcdc","2025-10-27T15:45:23.253003+00:00","ADAUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"0e30ea81","2025-10-27T15:45:23.739437+00:00","AVAXUSDT","Pullback Engine","EMA20 retest, RSI=46.9, OFI=-39.1, OBI=-0.13","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"07933a10","2025-10-27T15:45:44.282337+00:00","DOGEUSDT","Pullback Engine","EMA20 retest, RSI=47.5, OFI=-42.8, OBI=-0.04","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"72c1d94e","2025-10-27T15:46:26.257800+00:00","AVAXUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"770376da","2025-10-27T15:46:26.831409+00:00","DOGEUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"7de5bbb7","2025-10-27T15:47:09.403674+00:00","XLMUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"0bf802fc","2025-10-27T15:47:09.929414+00:00","APTUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"5e32f7f0","2025-10-27T15:47:51.675319+00:00","LTCUSDT","Impulse_AI_Filtered","BBW↑3.73, ADX=38.5, OFI=52.8, OBI=0.07","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"6ebeacca","2025-10-27T15:47:52.644687+00:00","SUSHIUSDT","Pullback Engine","EMA20 retest, RSI=47.9, OFI=-16.2, OBI=0.02","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"d2803d25","2025-10-27T15:48:13.861655+00:00","IMXUSDT","Pullback Engine","EMA20 retest, RSI=49.5, OFI=42.5, OBI=-0.21","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"68f11558","2025-10-27T15:48:47.088940+00:00","ANKRUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"c9ad59a8","2025-10-27T15:49:15.358029+00:00","DOTUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"eaeb1f35","2025-10-27T16:00:01.236610+00:00","IMXUSDT","Pullback Engine","EMA20 retest, RSI=48.4, OFI=6.1, OBI=-0.37","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"68a2e6f0","2025-10-27T16:00:22.475929+00:00","LTCUSDT","Breakout_AI_Filtered","Donchian Breakout H1 (P40)","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"bd88d73f","2025-10-27T16:00:24.657090+00:00","BCHUSDT","Pullback Engine","EMA20 retest, RSI=51.4, OFI=62.5, OBI=0.63","long","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=DOWN, p_up=0.00","None","None","None"
"5b189802","2025-10-27T16:00:25.295295+00:00","DOGEUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"9c1c406b","2025-10-27T16:00:46.015870+00:00","XLMUSDT","Pullback Engine","EMA20 retest, RSI=45.8, OFI=69.1, OBI=-0.22","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"0258fea8","2025-10-27T16:01:07.481141+00:00","WIFUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"701e96f2","2025-10-27T16:01:28.526271+00:00","XLMUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"a4451cd1","2025-10-27T16:01:49.710988+00:00","AVAXUSDT","Pullback Engine","EMA20 retest, RSI=46.2, OFI=-23.8, OBI=0.42","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"fa1f72f1","2025-10-27T16:02:12.122999+00:00","AVAXUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"c122686e","2025-10-27T16:02:35.044001+00:00","ENAUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"d42acfdc","2025-10-27T16:02:56.866194+00:00","TRXUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"ef4c5582","2025-10-27T16:02:57.354568+00:00","DOTUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"de7088a8","2025-10-27T16:03:18.248686+00:00","ENJUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"40f1423b","2025-10-27T16:04:01.030583+00:00","ANKRUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"e4f524a8","2025-10-27T16:15:00.834517+00:00","BTCUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"92b22cc0","2025-10-27T16:15:05.977105+00:00","BCHUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"f9db1bdd","2025-10-27T16:15:09.422755+00:00","APEUSDT","Pullback Engine","EMA20 retest, RSI=48.4, OFI=-15.4, OBI=-0.18","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"be157e5e","2025-10-27T16:15:32.923149+00:00","CHZUSDT","Pullback Engine","EMA20 retest, RSI=45.4, OFI=-25.9, OBI=-0.13","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"b683ffcc","2025-10-27T16:15:54.956893+00:00","CHZUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Достигнут лимит позиций (4/4)","None","None","None"
"886b86a8","2025-10-27T16:45:00.642750+00:00","BNBUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Gemini отклонил сделку (уверенность 20% < порога 67.0%)","None","None","None"
"3b65f63e","2025-10-27T16:45:15.404836+00:00","BCHUSDT","Ranging V4.3 AVWAP WideSL","BB Low Touch or RSI Cross Up (49.0)","long","None","None","65","65.0","EXECUTED","None","561.77","558.17","567.17"
"8260ac68","2025-10-27T16:45:20.435866+00:00","ENAUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Gemini отклонил сделку (уверенность 20% < порога 67.0%)","None","None","None"
"076578f6","2025-10-27T16:45:43.404537+00:00","LTCUSDT","Impulse_AI_Filtered","BBW↑1.18, ADX=41.8, OFI=11.6, OBI=0.05","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"f8563d7b","2025-10-27T17:00:06.784635+00:00","XRPUSDT","Breakout_AI_Filtered","Donchian Breakout H1 (P40)","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"68b2bacc","2025-10-27T17:00:11.394027+00:00","BCHUSDT","Ranging V4.3 AVWAP WideSL","BB Low Touch or RSI Cross Up (47.5)","long","None","None","85","65.0","EXECUTED","None","560.99","558.25","565.1"
"642de829","2025-10-27T17:00:12.740043+00:00","IMXUSDT","Impulse_AI_Filtered","BBW↑0.76, ADX=31.2, OFI=-28.1, OBI=0.18","short","None","None","None","None","REJECTED","Gemini отклонил сделку (уверенность 20% < порога 72.0%)","None","None","None"
"fd95d479","2025-10-27T17:15:11.734426+00:00","APEUSDT","Pullback Engine","EMA20 retest, RSI=50.3, OFI=-26.6, OBI=-0.06","short","None","None","None","None","REJECTED","AI BTC filter: AI Заблокировано: Рынок BTC находится в фазе ярко выраженной консолидации ('пила') с низкой волатильностью, на что указывают сужающиеся полосы Боллинджера и боковое движение цены вокруг скользящих средних. Хотя есть локальные медвежьи сигналы, такие как недавнее пересечение MA и отклонение от максимума, отсутствует подтверждающий объем и сильный нисходящий импульс. Открытие шорт-позиций в такой неопределенности крайне рискованно из-за высокой вероятности ложных движений. Общая структура не поддерживает уверенный шорт прямо сейчас. БЛОКИРУЮ. (conf: 35%)","None","None","None"
"3a0cdafb","2025-10-27T17:29:58.392542+00:00","BTCUSDT","Ranging V4.3 AVWAP WideSL","RSI Cross Down from Overbought (53.2)","short","None","None","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"80cd8582","2025-10-27T17:30:05.606806+00:00","ENAUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Gemini отклонил сделку (уверенность 15% < порога 65.0%)","None","None","None"
"258fba27","2025-10-27T17:30:07.195619+00:00","IMXUSDT","Impulse_AI_Filtered","BBW↑1.56, ADX=32.1, OFI=-50.8, OBI=0.00","short","None","None","None","None","REJECTED","Gemini отклонил сделку (уверенность 15% < порога 72.0%)","None","None","None"
"3bbd3763","2025-10-27T17:30:27.182178+00:00","APEUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Gemini отклонил сделку (уверенность 35% < порога 67.0%)","None","None","None"
"bed10ec0","2025-10-27T17:45:01.961253+00:00","BTCUSDT","Ranging V4.3 AVWAP WideSL","RSI Cross Down from Overbought (60.0)","short","None","None","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"a312c1ad","2025-10-27T17:45:16.720519+00:00","APEUSDT","Pullback Engine","EMA20 retest, RSI=50.3, OFI=-13.4, OBI=-0.00","short","None","None","None","None","REJECTED","AI BTC filter: AI Заблокировано: Сделка SHORT крайне рискованна. На графике наблюдается сильный краткосрочный восходящий импульс и пробой верхней границы недавнего диапазона консолидации (~11500-11540). Цена находится выше ключевых скользящих средних, что указывает на силу покупателей в данный момент. Вход в шорт сейчас — это торговля против явного локального тренда без каких-либо признаков его разворота. Рыночная фаза неблагоприятна для коротких позиций, так как есть явный импульс ПРОТИВ сделки. (conf: 15%)","None","None","None"
"5721b0f8","2025-10-27T18:00:04.388478+00:00","BNBUSDT","Pullback Engine","EMA20 retest, RSI=49.7, OFI=-80.9, OBI=-0.78","short","None","None","None","None","REJECTED","AI BTC filter: AI Заблокировано: БЛОКИРУЮ. Текущая рыночная фаза крайне неблагоприятна для открытия SHORT. График демонстрирует явный локальный восходящий импульс: цена пробила и закрепилась выше обеих скользящих средних и движется к верхней границе полос Боллинджера. Открытие короткой позиции в данный момент является торговлей против сильного краткосрочного моментума без каких-либо признаков разворота или слабости покупателей. Риск немедленного роста и срабатывания стоп-лосса очень высок. (conf: 15%)","None","None","None"
"d294ea3a","2025-10-27T18:00:14.334525+00:00","BTCUSDT","Ranging V4.3 AVWAP WideSL","RSI Cross Down from Overbought (61.3)","short","None","None","25","65.0","REJECTED","Низкая уверенность AI: 25% < 65.0%","None","None","None"
"b6896918","2025-10-27T18:00:22.684918+00:00","ENAUSDT","Ranging V4.3 AVWAP WideSL","RSI Cross Down from Overbought (55.4)","short","None","None","55","65.0","REJECTED","Низкая уверенность AI: 55% < 65.0%","None","None","None"
"02584f28","2025-10-27T18:15:00.002377+00:00","BTCUSDT","Ranging V4.3 AVWAP WideSL","RSI Cross Down from Overbought (62.2)","short","None","None","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"a5e110f4","2025-10-27T18:29:59.297890+00:00","SOLUSDT","Pullback Engine","EMA20 retest, RSI=51.9, OFI=39.0, OBI=0.07","long","None","None","None","None","REJECTED","AI BTC filter: AI Заблокировано: Несмотря на недавний V-образный отскок от поддержки в районе 11450 и пересечение скользящих средних вверх (локальный бычий сигнал), вход в LONG в данный момент является рискованным. Цена столкнулась с сопротивлением в районе 11575 и сформировала сильную медвежью свечу на повышенном объеме. Это указывает на активные продажи и возможное начало коррекции. Рынок находится в зоне неопределенности после выхода из боковика, и текущая свеча является сильным сигналом против немедленного открытия длинной позиции. Риск отката слишком высок. БЛОКИРУЮ. (conf: 35%)","None","None","None"
"b8fe9f78","2025-10-27T18:30:02.052759+00:00","BNBUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","BTC state=UP, p_up=0.94","None","None","None"
"7feebed8","2025-10-27T18:30:04.216303+00:00","AVAXUSDT","Pullback Engine","EMA20 retest, RSI=52.0, OFI=-56.4, OBI=0.05","short","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=UP, p_up=0.98","None","None","None"
"8a5ff609","2025-10-27T18:30:27.509284+00:00","SOLUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","85","67.0","EXECUTED","None","201.39","198.36","206.04"
"5177a302","2025-10-27T18:30:28.274172+00:00","ATOMUSDT","Pullback Engine","EMA20 retest, RSI=49.0, OFI=-5.0, OBI=-0.16","short","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=UP, p_up=1.00","None","None","None"
"2a8207c8","2025-10-27T18:30:37.512916+00:00","FETUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","BTC state=UP, p_up=1.00","None","None","None"
"6c3872c1","2025-10-27T18:30:39.038574+00:00","APEUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","BTC state=UP, p_up=1.00","None","None","None"
"fb4e299b","2025-10-27T18:30:56.450115+00:00","ATOMUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","BTC state=UP, p_up=1.00","None","None","None"
"03ddeacb","2025-10-27T18:30:58.053007+00:00","NEARUSDT","Pullback Engine","EMA20 retest, RSI=52.2, OFI=18.2, OBI=0.15","long","None","None","80","70.0","EXECUTED","None","2.3724152638050784","2.3389317162001406","2.422640585212485"
"861b9e1f","2025-10-27T18:45:03.016394+00:00","BNBUSDT","Pullback Engine","EMA20 retest, RSI=47.7, OFI=-78.3, OBI=-0.84","short","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=UP, p_up=1.00","None","None","None"
"f32a2226","2025-10-27T19:00:06.163151+00:00","BNBUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Gemini отклонил сделку (уверенность 20% < порога 65.0%)","None","None","None"
"77e92147","2025-10-27T19:00:23.696202+00:00","ATOMUSDT","Pullback Engine","EMA20 retest, RSI=51.2, OFI=-15.4, OBI=-0.18","short","None","None","None","None","REJECTED","AI BTC filter: AI Заблокировано: Рынок BTC находится в фазе неопределенности и бокового движения ('пила') после сильного нисходящего импульса. Хотя общая структура после пика на ~116250 имеет медвежий уклон, текущая цена находится прямо на поддержке в виде скользящих средних в центре диапазона. Открытие SHORT в данной точке является высокорискованным из-за отсутствия четкого направленного движения и высокой вероятности отскока от текущих уровней. Это неблагоприятная фаза для открытия позиций. (conf: 40%)","None","None","None"
"c6cc8793","2025-10-27T19:00:25.792036+00:00","CRVUSDT","Pullback Engine","EMA20 retest, RSI=51.0, OFI=-18.2, OBI=-0.09","short","None","None","None","None","REJECTED","AI BTC filter: AI Заблокировано: Низкая уверенность. Рынок находится в фазе отката после сильного восходящего импульса. Цена удерживается выше скользящих средних, которые выступают в роли динамической поддержки. Открытие SHORT-позиции сейчас является сделкой против локального тренда и несет высокий риск продолжения роста от текущих уровней. Отсутствуют явные сигналы разворота. (conf: 25%)","None","None","None"
"fcd013ca","2025-10-27T19:00:27.239194+00:00","ENJUSDT","Pullback Engine","EMA20 retest, RSI=52.3, OFI=-50.2, OBI=-0.09","short","None","None","None","None","REJECTED","AI BTC filter: AI Заблокировано: Рынок BTC находится в фазе неопределенности и боковой консолидации ('пила') после сильного падения. Цена зажата в узком диапазоне, а скользящие средние движутся горизонтально, что указывает на отсутствие четкого тренда. Более того, недавний сильный откуп от локальных минимумов создал восходящий импульс, который противоречит идее открытия SHORT. Вход в сделку в середине диапазона с неясным направлением является высокорискованным. Сделка блокируется до появления более четких сигналов. (conf: 25%)","None","None","None"
"7be95d6c","2025-10-27T19:00:55.834316+00:00","FETUSDT","Pullback Engine","EMA20 retest, RSI=48.7, OFI=-14.8, OBI=-0.19","short","None","None","None","None","REJECTED","Strong OFI against short: 25.8","None","None","None"
"0708e5b3","2025-10-27T19:14:59.726263+00:00","TIAUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"24bd5d93","2025-10-27T19:14:59.986203+00:00","ETHUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"58584099","2025-10-27T19:15:00.017824+00:00","LINKUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"dc0a5492","2025-10-27T19:15:02.403815+00:00","DOGEUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"f7de85ff","2025-10-27T19:15:03.621088+00:00","OPUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"4f478f66","2025-10-27T19:15:03.801637+00:00","AVAXUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"9f3e8935","2025-10-27T19:15:04.945627+00:00","WIFUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"a80e4f93","2025-10-27T19:15:05.122814+00:00","SUIUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"4f3026a2","2025-10-27T19:15:06.895924+00:00","ADAUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"8a7a0e1e","2025-10-27T19:15:08.062061+00:00","XLMUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"73d29ee0","2025-10-27T19:15:08.293780+00:00","BCHUSDT","Ranging V4.3 AVWAP WideSL","BB Low Touch or RSI Cross Up (43.9)","long","None","None","75","65.0","REJECTED","Отклонено фильтром качества: Низкий объем для режима 'Флэт' (1921 < 60% от avg 3861).","None","None","None"
"30580e92","2025-10-27T19:15:20.279641+00:00","ARBUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"175f5266","2025-10-27T19:15:21.797156+00:00","DOTUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"c18bdac8","2025-10-27T19:15:22.714215+00:00","IMXUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"62009465","2025-10-27T19:15:27.687830+00:00","ICPUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"5c91a874","2025-10-27T19:15:29.394205+00:00","INJUSDT","Pullback Engine","EMA20 retest, RSI=52.0, OFI=-15.0, OBI=-0.17","short","None","None","None","None","REJECTED","AI BTC filter: AI Заблокировано: БЛОКИРУЮ. BTC находится в ярко выраженном боковом диапазоне (~11450-11600). Текущая цена 11526 находится ровно в середине этого диапазона, прямо на скользящих средних, которые выступают локальной поддержкой. Это зона максимальной неопределенности с наихудшим соотношением риска к прибыли. Недавний сильный импульс вверх от уровня ~11475 показывает наличие активных покупателей. Открытие SHORT сейчас — это рискованная ставка против локальной поддержки и недавней силы покупателей. Для безопасного входа в шорт следует дождаться явного отбоя от верхней границы диапазона (~11575-11600) или ее пробоя вниз. (conf: 25%)","None","None","None"
"3f957954","2025-10-27T19:15:40.128194+00:00","ALGOUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"b9e60993","2025-10-27T19:15:40.128194+00:00","SEIUSDT","Pullback Engine","EMA20 retest, RSI=52.3, OFI=-18.7, OBI=-0.03","short","None","None","75","70.0","EXECUTED","None","0.20368656032127533","0.20667241646214424","0.19920777610997195"
"50e01f4b","2025-10-27T19:15:41.845746+00:00","SUSHIUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"121bedee","2025-10-27T19:16:19.643405+00:00","ANKRUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"69e834e4","2025-10-27T19:29:58.845663+00:00","DOGEUSDT","Pullback Engine","EMA20 retest, RSI=49.8, OFI=41.6, OBI=-0.23","long","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=DOWN, p_up=0.00","None","None","None"
"c028765b","2025-10-27T19:29:59.676899+00:00","APTUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Gemini отклонил сделку (уверенность 15% < порога 65.0%)","None","None","None"
"9650be1f","2025-10-27T19:30:17.883338+00:00","BNBUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Gemini отклонил сделку (уверенность 20% < порога 65.0%)","None","None","None"
"dace99a5","2025-10-27T19:30:21.186264+00:00","ATOMUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Gemini отклонил сделку (уверенность 15% < порога 65.0%)","None","None","None"
"2d22822f","2025-10-27T19:30:21.716662+00:00","CRVUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Gemini отклонил сделку (уверенность 15% < порога 67.0%)","None","None","None"
"f215e103","2025-10-27T19:30:59.091071+00:00","AVAXUSDT","Pullback Engine","EMA20 retest, RSI=51.6, OFI=42.5, OBI=0.54","long","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=DOWN, p_up=0.00","None","None","None"
"330e7911","2025-10-27T19:31:32.432743+00:00","SUIUSDT","Pullback Engine","EMA20 retest, RSI=50.0, OFI=16.7, OBI=-0.46","long","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=DOWN, p_up=0.00","None","None","None"
"ad0a4b51","2025-10-27T19:32:00.380119+00:00","LTCUSDT","Pullback Engine","EMA20 retest, RSI=55.1, OFI=16.5, OBI=0.09","long","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=DOWN, p_up=0.00","None","None","None"
"a2f8d37c","2025-10-27T19:32:18.057459+00:00","AVAXUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"c8672b3a","2025-10-27T19:32:20.978926+00:00","INJUSDT","Trending_AI_Filtered","Pullback to EMA20","short","None","None","None","None","REJECTED","Gemini отклонил сделку (уверенность 10% < порога 67.0%)","None","None","None"
"80265e90","2025-10-27T19:32:21.495150+00:00","ENJUSDT","Pullback Engine","EMA20 retest, RSI=51.4, OFI=-14.1, OBI=0.11","short","None","None","None","None","REJECTED","Низкая ликвидность (скор: 1.0 < 3.0)","None","None","None"
"a2e5ef35","2025-10-27T19:44:58.885848+00:00","XRPUSDT","Pullback Engine","EMA20 retest, RSI=51.0, OFI=67.1, OBI=0.43","long","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=DOWN, p_up=0.00","None","None","None"
"a7baff6a","2025-10-27T19:44:59.008207+00:00","AVAXUSDT","Pullback Engine","EMA20 retest, RSI=48.9, OFI=78.0, OBI=0.53","long","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=DOWN, p_up=0.00","None","None","None"
"e12ff8a9","2025-10-27T19:45:00.836402+00:00","BCHUSDT","Ranging V4.3 AVWAP WideSL","BB Low Touch or RSI Cross Up (39.1)","long","None","None","85","65.0","EXECUTED","None","556.98","554.14","562.47"
"479e8a17","2025-10-27T19:45:17.449990+00:00","ETHUSDT","Pullback Engine","EMA20 retest, RSI=51.7, OFI=44.2, OBI=0.37","long","None","None","None","None","REJECTED","Глобальный фильтр: BTC state=DOWN, p_up=0.00","None","None","None"
